"Table 4  -Full list of first forenames given, Scotland, 2007",,,,
Zakary,1,,Naoise,1
Zaki,2,,Naomi,38
Zakir,2,,Naomie,1
Zakk,2,,Narissa,1
Zamaar,1,,Nasifa,1
Zander,25,,Natalia,14
Zane,10,,Natalie,52
Zarran,1,,Natane,1
Zayd,4,,Natania,2
Zayn,1,,Natascha,2
Zayne,1,,Natasha,40
Ze,1,,Nathalie,1
Zechariah,1,,Natividad,1
Zeek,1,,Navdeep,1
Zeeshan,1,,Navneet,1
Zeid,1,,Nawal,1
Zein,1,,Nawel,1
Zen,1,,Nayeli,1
Zendel,1,,Naz,2
Zenith,1,,Nazia,1
Zennon,1,,Nazlijan,1
Zeph,1,,Nazzera,1
Zerah,1,,Neave,11
Zhen,1,,Neela,3
Zhi,2,,Neelam,1
Zhong,1,,Neema,1
Zhuo,1,,Neeve,5
Zi,3,,Neha,2
Zidane,1,,Neiv,1
Zijie,1,,Neive,4
Zinedine,1,,Nell,3
Zion,3,,Nelly,2
Zishan,1,,Nepheli,1
Ziya,1,,Nerea,1
Ziyaan,1,,Nerisse,1
Zohaib,1,,Nevada,1
Zohair,1,,Nevaeh,4
Zoubaeir,1,,Neve,69
Zubair,1,,Ngaire,1
Zubayr,1,,Nia,7
Zuriel,1,,Niah,1
,,,Nialla,1
,,,Niamh,203
,,,Nichole,1
,,,Nicki,1
,,,Nicky,1
,,,Nico,1
,,,Nicola,24
,,,Nicole,109
,,,Nicolina,1
,,,Nicoll,1
,,,Nidba,1
,,,Nidhi,1
,,,Nieve,19
,,,Nigar,1
,,,Niharika,2
,,,Nika,1
,,,Nikela,1
,,,Nikita,8
,,,Nikitta,1
,,,Nikiya,1
,,,Nikki,7
,,,Nikol,1
,,,Nikola,3
,,,Nikoleta,1
,,,Nikolina,1
,,,Nima,1
,,,Nina,28
,,,Ninon,1
,,,Niobe,1
,,,Niome,1
,,,Niomi,5
,,,Nirvana,2
,,,Nisha,2
,,,Niteesha,1
,,,Nitya,1
,,,Nivedita,1
,,,Nivyn,1
,,,Nnenda,1
,,,Noa,2
,,,Nodoka,1
,,,Noelani,1
,,,Nola,1
,,,Nontando,1
,,,Noor,4
,,,Noor-El-Iman,1
,,,Noor-Fatima,1
,,,Nora,2
,,,Norea,1
,,,Nour,1
,,,Nuala,6
,,,Nur,3
,,,Nur-Aasiya,1
,,,Nureza,1
,,,Nuriyah,1
,,,Nuwaira,1
,,,Nyah,4
,,,Nyla,2
,,,Nyomi,2
,,,Nyree,2
,,,Ocean,1
,,,Oghenedoro,1
,,,Olive,2
,,,Olivia,357
,,,Olivia-Grace,1
,,,Olivia-Louise,1
,,,Olivia-Mae,1
,,,Oliwia,7
,,,Olubanke,1
,,,Olufunke,1
,,,Olutobilola,1
,,,Oluwabukunmi,1
,,,Oluwademilade,1
,,,Oluwafemi,1
,,,Oluwaferanmi,1
,,,Oluwanifemi,1
,,,Oluwatamilore,1
,,,Oluwateniolami,1
,,,Oluwatimilehin,1
,,,Oluwatosin,1
,,,Olympia,1
,,,Omolola,1
,,,Oona,1
,,,Oonagh,1
,,,Ophelia,1
,,,Oriana,2
,,,Oriane,1
,,,Orin,1
,,,Orla,59
,,,Orlagh,3
,,,Orlah,2
,,,Orlaidh,3
,,,Orlaigh,1
,,,Orlaith,11
,,,Orlaithe,1
,,,Orlanna,1
,,,Oryn,1
,,,Oshun,1
,,,Otilia,1
,,,Otilija,1
,,,Pagan,2
,,,Page,1
,,,Paidamoyo,1
,,,Paige,92
,,,Paisley,2
,,,Paislie,1
,,,Palmer,1
,,,Pamela,1
,,,Pamindar,1
,,,Pari,1
,,,Paris,7
,,,Parisa,1
,,,Parmin,1
,,,Parwana,1
,,,Parya,1
,,,Patience,1
,,,Patricia,2
,,,Patrycja,3
,,,Patsy,1
,,,Paula,2
,,,Paulina,2
,,,Pauline,1
,,,Payton,2
,,,Peaches,1
,,,Pearl,2
,,,Peebles,1
,,,Peggy,1
,,,Peige,1
,,,Penelope,2
,,,Penny,8
,,,Perrie,1
,,,Petra,3
,,,Peyton,5
,,,Phebe,2
,,,Philippa,3
,,,Phillipa,1
,,,Phoebe,35
,,,Pia,2
,,,Pipa,1
,,,Piper,7
,,,Pippa,7
,,,Plamedie,1
,,,Pola,1
,,,Polly,7
,,,Poppie,2
,,,Poppy,65
,,,Porsha,1
,,,Portia,1
,,,Possum,1
,,,Prabhasees,1
,,,Prabhjot,1
,,,Prasheeta,1
,,,Precious,1
,,,Preet,1
,,,Presley,1
,,,Primrose,1
,,,Princess,2
,,,Priscillia,1
,,,Prisha,2
,,,Prithivi,1
,,,Priya,3
,,,Prudance,1
,,,Puja,1
,,,Pyper,2
,,,Qainat,1
,,,Qandeel,1
,,,Qi,1
,,,Qin,1
,,,Queen,1
,,,Queeneffa,1
,,,Queenie,2
,,,Quinn,1
,,,Raashi,1
,,,Rabia,1
,,,Rachael,55
,,,Rachael-Louise,1
,,,Racheal,1
,,,Rachel,182
,,,Rachel-Marie,1
,,,Rachna,1
,,,Rae,3
,,,Raegan,3
,,,Rafif,1
,,,Ragen,1
,,,Raghida,1
,,,Ragid,1
,,,Rahel,1
,,,Rahimah,1
,,,Rahma,2
,,,Rai,1
,,,Raigen,1
,,,Raimee,1
,,,Raina,1
,,,Raine,1
,,,Raisha,1
,,,Rajveer,1
,,,Rajwinder,1
,,,Raman,1
,,,Ramandeep,1
,,,Rameen,3
,,,Rameesah,1
,,,Rana,1
,,,Rania,3
,,,Raniyah,1
,,,Ranya,1
,,,Raonaid,1
,,,Raphaela,1
,,,Rawia,1
,,,Ray,1
,,,Raya,2
,,,Rayan,1
,,,Rayann,1
,,,Rayna,1
,,,Rayne,2
,,,Rayyan,1
,,,Razan,1
,,,Rea,1
,,,Reagan,5
,,,Reaiah,1
,,,Rebbecah,1
,,,Rebbecca,1
,,,Rebeca,1
,,,Rebecca,251
,,,Rebecca-Lee,1
,,,Rebecka,1
,,,Rebeka,4
,,,Rebekah,22
,,,Rebekha,1
,,,Rebekkah,1
,,,Reegan,2
,,,Reeha,1
,,,Reena,1
,,,Reese,6
,,,Reeva,1
,,,Regan,10
,,,Regina,1
,,,Rehanna,1
,,,Reiah,1
,,,Reilly,2
,,,Reiss,1
,,,Remei,1
,,,Remi,1
,,,Remonae,1
,,,Remy,1
,,,Renas,1
,,,Renee,4
,,,Renia,1
,,,Reynelle,1
,,,Rhaeanna,1
,,,Rhanna,1
,,,Rhea,11
,,,Rheanan,1
,,,Rheanna,3
,,,Rheanne,1
,,,Rhia,4
,,,Rhiah,1
,,,Rhian,6
,,,Rhiana,3
,,,Rhianna,50
,,,Rhiannan,2
,,,Rhianne,6
,,,Rhiannin,1
,,,Rhiannnon,1
,,,Rhiannon,31
,,,Rhianyn,1
,,,Rhienna,1
,,,Rhiona,1
,,,Rhoda,1
,,,Rhona,7
,,,Rhonda,1
,,,Rhya,1
,,,Rhyanna,2
,,,Rhylee,1
,,,Rhythm,1
,,,Ria,6
,,,Riagan,1
,,,Rian,2
,,,Riana,2
,,,Rianna,2
,,,Rianne,2
,,,Riha,1
,,,Riham,1
,,,Rihana,1
,,,Rihanna,17
,,,Rihannah,1
,,,Rikki,1
,,,Riley,6
,,,Rimal,1
,,,Rio,3
,,,Risa,1
,,,Riva,1
,,,Riven,1
,,,Riya,4
,,,Roba,1
,,,Roberta,1
,,,Robyn,82
,,,Rochelle,2
,,,Rohanne,1
,,,Rohma,1
,,,Roisin,12
,,,Roma,4
,,,Romana,1
,,,Romanie,1
,,,Romany,1
,,,Romey,1
,,,Romi,2
,,,Romilly,2
,,,Romily,1
,,,Romina,1
,,,Romy,6
,,,Rona,4
,,,Roni,1
,,,Roos,1
,,,Rosa,9
,,,Rosalie,2
,,,Rosalin,1
,,,Rosalind,2
,,,Rosalyn,3
,,,Rosangel,1
,,,Rosanna,2
,,,Rose,34
,,,Rosea,1
,,,Roseanne-Charlotte,1
,,,Rosemary,6
,,,Rosheen,1
,,,Roshni,1
,,,Rosie,50
,,,Rosie-Willow,1
,,,Rosina,2
,,,Roslin,2
,,,Roslyn,3
,,,Rosslyn,3
,,,Rovia,1
,,,Rowan,32
,,,Rowanna,1
,,,Rowen,1
,,,Rowenna,1
,,,Rowyn,1
,,,Roxabella,1
,,,Roxana,1
,,,Roxanna,1
,,,Roxanne,4
,,,Roxie,1
,,,Roxi-Reene,1
,,,Roxy,1
,,,Rozerin,1
,,,Ruadhan,1
,,,Rubi,1
,,,Rubie,1
,,,Rubii,1
,,,Ruby,188
,,,Ruby-Ann,1
,,,Ruby-Anne,1
,,,Ruby-Blu,1
,,,Ruby-Jayne,1
,,,Ruby-Mae,1
,,,Rukhsana,1
,,,Rumaysa,1
,,,Ruqaiya,1
,,,Ruqayah,1
,,,Ruta,1
,,,Ruth,14
,,,Rybecca,1
,,,Rydha,1
,,,Ryhanna,1
,,,Ryleigh,1
,,,Rylie,1
,,,Rylie-Rae,1
,,,Rzan,1
,,,Saadah,1
,,,Saanvi,1
,,,Saarah,3
,,,Saba,3
,,,Sabah,1
,,,Sabila,1
,,,Sabina,1
,,,Sabine,1
,,,Sabrina,2
,,,Sabrine,1
,,,Sabriyah,1
,,,Sacha,1
,,,Sadhbh,1
,,,Sadie,19
,,,Sadie-Jane,1
,,,Sadiqa,1
,,,Sadiyah,1
,,,Safa,7
,,,Safara,1
,,,Safeena,1
,,,Saffa,1
,,,Saffron,6
,,,Safi,1
,,,Safia,2
,,,Safiya,1
,,,Safiyyah,1
,,,Sahana,1
,,,Sahar,1
,,,Sahara,1
,,,Saharra,1
,,,Sahra,1
,,,Sai,1
,,,Saiba,1
,,,Saicu,1
,,,Sainabou,1
,,,Saiorse,1
,,,Saira,7
,,,Sairah,1
,,,Sajida,1
,,,Sakina,2
,,,Sali,1
,,,Saliha,1
,,,Salihah,1
,,,Salina,1
,,,Sally,10
,,,Salma,6
,,,Salsabeel,1
,,,Salymat,1
,,,Sam,3
,,,Saman,1
,,,Samanta,1
,,,Samantha,53
,,,Samanthalee,1
,,,Samar,1
,,,Samara,1
,,,Sameera,2
,,,Samiha,1
,,,Sami-Jo,1
,,,Samira,1
,,,Samiya,1
,,,Sammi,1
,,,Sammie,1
,,,Sammy,1
,,,Samya,1
,,,Sana,4
,,,Sanaa,1
,,,Sanchia-Tara,1
,,,Sandie,1
,,,Sandra,6
,,,Sandy,1
,,,Sania,1
,,,Saniya,1
,,,Saniyah,1
,,,Sanjana,2
,,,Sanna,1
,,,Saoirse,6
,,,Saphyre,1
,,,Sara,46
,,,Saraah,1
,,,Sara-Ann,1
,,,Sarabeth,1
,,,Sarah,185
,,,Sarahjane,2
,,,Sarah-Jane,11
,,,Sarah-Jayne,1
,,,Sarah-Leigh,1
,,,Sarahlouise,1
,,,Sarah-Louise,7
,,,Sara-Jane,3
,,,Sara-Marie,1
,,,Saranna,1
,,,Sareena,1
,,,Sarina,1
,,,Sarka,1
,,,Sarra,1
,,,Sascha,1
,,,Saschamarie,1
,,,Sasha,19
,,,Saskia,10
,,,Saumya,1
,,,Savanah,1
,,,Savanna,2
,,,Savannah,12
,,,Sawdah,1
,,,Sayeda,1
,,,Sayuri,1
,,,Scarlet,2
,,,Scarlett,23
,,,Scarlett-Sinnead,1
,,,Schekina,1
,,,Schuyler,1
,,,Scout,1
,,,Se,1
,,,Seatle,1
,,,Seerat,1
,,,Sehar,1
,,,Seighin,1
,,,Selena,2
,,,Selina,3
,,,Seo,1
,,,Seona,1
,,,Seonag,1
,,,Sera,1
,,,Serafina,1
,,,Sereen,1
,,,Seren,3
,,,Serena,9
,,,Serene,1
,,,Seriah,1
,,,Setana,1
,,,Sevin,1
,,,Seze,1
,,,Shae,2
,,,Shafaq,1
,,,Shafia,1
,,,Shafira,1
,,,Shahd,2
,,,Shahed,2
,,,Shahna,1
,,,Shaiza,1
,,,Shakeira,1
,,,Shakira,1
,,,Shalamar,1
,,,Shalanna,1
,,,Shanade,1
,,,Shanae,2
,,,Shanai,1
,,,Shanea,1
,,,Shanelle,2
,,,Shani,2
,,,Shania,2
,,,Shanice,3
,,,Shanna,2
,,,Shannah,1
,,,Shannan,2
,,,Shannon,77
,,,Shannon-Louise,1
,,,Shannyn,2
,,,Shanon,1
,,,Shantelle,2
,,,Shanyn-Leigh,1
,,,Shanyse,1
,,,Shanzay,1
,,,Sharilee,1
,,,Sharleen,2
,,,Sharlene,2
,,,Sharlyn,1
,,,Sharmaine,1
,,,Sharmin,1
,,,Sharon,1
,,,Sharona,1
,,,Sharyn,1
,,,Shauna,2
,,,Shauna-Louise,1
,,,Shauni,1
,,,Shauntel,1
,,,Shay,1
,,,Shaye,1
,,,Shayla,1
,,,Shaylee,1
,,,Shayna,1
,,,Shazina,1
,,,Sheanne,1
,,,Sheignneth,1
,,,Shelbie,2
,,,Shelby,5
,,,Shelley,1
,,,Sheonagh,1
,,,Sherese,1
,,,Sheridan,2
,,,Sherin,1
,,,Shi,3
,,,Shihed,1
,,,Shikha,1
,,,Shilpa,1
,,,Shinade,1
,,,Shinay,1
,,,Shivani,1
,,,Shiza,1
,,,Shola,1
,,,Shona,7
,,,Shonagh,2
,,,Shreya,1
,,,Shula,1
,,,Shuni,1
,,,Shwetika,1
,,,Shyanne,1
,,,Si,1
,,,Sia,1
,,,Sian,9
,,,Sianade,1
,,,Sianna,2
,,,Siannon,1
,,,Sicilija,1
,,,Sidal,1
,,,Sidonie,1
,,,Sidra,1
,,,Siena,3
,,,Sienna,24
,,,Sihaam,1
,,,Silvana,1
,,,Simah,1
,,,Simbiat,1
,,,Simone,10
,,,Simonne,1
,,,Simra,1
,,,Simran,1
,,,Sinali,1
,,,Sinead,19
,,,Sineidin,1
,,,Sinem,1
,,,Siobhan,14
,,,Sionan,1
,,,Siouxsie,1
,,,Siranne,1
,,,Siriol,1
,,,Sister,1
,,,Siubhan,1
,,,Siya,1
,,,Siyona,1
,,,Skie,3
,,,Sky,12
,,,Skye,193
,,,Skyla,3
,,,Skylar,2
,,,Skyler,3
,,,Slaney-Leigh,1
,,,Slsbil,1
,,,Sno,1
,,,Sofia,29
,,,Sofiane,1
,,,Sofie,2
,,,Soha,1
,,,Sohaa,1
,,,Sohera,1
,,,Sol,1
,,,Soma,1
,,,Somaya,1
,,,Sommer,1
,,,Sona,2
,,,Sonia,4
,,,Sonni,1
,,,Sonniva,1
,,,Sophi,2
,,,Sophia,75
,,,Sophiann,1
,,,Sophie,613
,,,Sophie-Grace,1
,,,Sophie-Lea,1
,,,Sophie-Leigh,1
,,,Sophie-Louise,2
,,,Sophie-Mae,1
,,,Sophie-Marie,1
,,,Sorcha,7
,,,Sorche,1
,,,Sorrel,1
,,,Soukina,1
,,,Spencer,1
,,,Sree,1
,,,Stacey,7
,,,Stacy,3
,,,Starr,2
,,,Stefanie,1
,,,Stefany,1
,,,Steff,1
,,,Steffie,1
,,,Stella,19
,,,Stephanie,29
,,,Stephanie-Anne,1
,,,Stephany,1
,,,Stevey,1
,,,Stevie,2
,,,Stevie-Jay,1
,,,Stevie-Leigh,1
,,,Storm,3
,,,Suhaira,1
,,,Suilven,1
,,,Sukhman,1
,,,Sukhmani,1
,,,Sukhpreet,1
,,,Sukhveer,2
,,,Sukveer,1
,,,Sum,1
,,,Suman,1
,,,Summer,93
,,,Summer-Ollivia,1
,,,Sunehri,1
,,,Suranne,2
,,,Surina,1
,,,Surya,1
,,,Susan,3
,,,Susanna,3
,,,Susannah,2
,,,Susanne,3
,,,Susie,2
,,,Suvi,1
,,,Suzannah,2
,,,Suzanne,5
,,,Suze,1
,,,Suzi,1
,,,Suzie,2
,,,Suzy,1
,,,Swarnalakshmi,1
,,,Sweet,1
,,,Sydnee,2
,,,Sydney,5
,,,Syeda,5
,,,Sylvana,1
,,,Sylvanna,1
,,,Sylvia,2
,,,Sylvie,8
,,,Tabbitha,1
,,,Tabetha,1
,,,Tabitha,6
,,,Taen,1
,,,Tahlia,3
,,,Tahlia-Nikole,1
,,,Taiba,1
,,,Tailee,1
,,,Taira,1
,,,Taisha,1
,,,Taiya,1
,,,Takira,1
,,,Takua,1
,,,Tal,1
,,,Tala,3
,,,Talia,2
,,,Taliah,1
,,,Taliesin,1
,,,Talise,1
,,,Taliya,1
,,,Talya,1
,,,Tamara,4
,,,Tamarah,1
,,,Tamika,1
,,,Tami-Marie,1
,,,Tamlah,1
,,,Tammara,1
,,,Tammi,1
,,,Tammie,1
,,,Tammi-Jo,1
,,,Tammy,8
,,,Tammy-Jo,1
,,,Tammylee,1
,,,Tamsin,5
,,,Tamta,1
,,,Tamzin,9
,,,Tamzin-Taylor,1
,,,Tamzyn,2
,,,Tanasha,1
,,,Tanchoma,1
,,,Tania,2
,,,Taniesha,1
,,,Tanika,2
,,,Tanisha,1
,,,Tanith,1
,,,Tansy,1
,,,Tanya,6
,,,Tanya-Marie,1
,,,Tanzina,1
,,,Taqwa,1
,,,Taqwah,1
,,,Tara,11
,,,Tara-Leigh,1
,,,Tareena,1
,,,Tasbiha,1
,,,Tasha,1
,,,Tasia,1
,,,Tasneem,1
,,,Tasniem,1
,,,Tasnim,1
,,,Tatiana,1
,,,Tay,1
,,,Taya,1
,,,Taylan,1
,,,Tayler,4
,,,Taylor,87
,,,Taylor-Ray,1
,,,Taysia,1
,,,Tea,1
,,,Teagan,17
,,,Teagen,1
,,,Teagen-Leigh,1
,,,Teah,1
,,,Teegan,6
,,,Tegan,31
,,,Tegen,1
,,,Teghan,1
,,,Tehya,1
,,,Tehzeeb,1
,,,Tehzeeba,1
,,,Teigan,22
,,,Teigan-Louise,1
,,,Teighan,6
,,,Teigon,1
,,,Telise,1
,,,Tembe,1
,,,Temi,1
,,,Temilade,1
,,,Temitayo,1
,,,Temperance,1
,,,Teresa,1
,,,Tereza,1
,,,Teri,5
,,,Teri-Ann,1
,,,Teri-Leigh,1
,,,Terra,1
,,,Terri,5
,,,Terri-Anne,1
,,,Tess,10
,,,Tessa,7
,,,Teyyibah,1
,,,Thais,1
,,,Thalia,2
,,,Thara,1
,,,Thea,10
,,,Theana-Lee,1
,,,Theresa,1
,,,Thia,1
,,,Thirza,1
,,,Tia,35
,,,Tia-Grace,1
,,,Tia-Jay,1
,,,Tia-Louise,1
,,,Tian,1
,,,Tiana,14
,,,Tianna,5
,,,Tianqi,1
,,,Tiarn,1
,,,Tiegan,17
,,,Tieghan,1
,,,Tiffany,7
,,,Tigan,1
,,,Tighan,1
,,,Tilda,2
,,,Tilhi,1
,,,Tillie,1
,,,Tilly,15
,,,Tiona,1
,,,Tione,1
,,,Tira,1
,,,Tiree,2
,,,Tiya,2
,,,Tokunbo,1
,,,Toluwani,1
,,,Toluwanimi,1
,,,Toni,26
,,,Toni-Lee,1
,,,Tori,2
,,,Torri,1
,,,Torrie,1
,,,Torrie-Lee,1
,,,Tracey,1
,,,Tracy,3
,,,Trassa,1
,,,Triniti,1
,,,Trinity,4
,,,Tru,2
,,,Trudie,2
,,,Trudy,1
,,,Truli,1
,,,Tyane,1
,,,Tyeghyn,1
,,,Tygan,1
,,,Tyja,1
,,,Tyla,1
,,,Tyler,13
,,,Tylor,1
,,,Tyra,3
,,,Tzara,1
,,,Ula,1
,,,Umaima,1
,,,Umaya,1
,,,Umme,1
,,,Una,1
,,,Unaiza,2
,,,Unity,1
,,,Usmah,1
,,,Uwana-Abasi,1
,,,Uxia,1
,,,Uzma,1
,,,Vaila,3
,,,Vaimante,1
,,,Vairi,1
,,,Vaishali,1
,,,Valentina,1
,,,Valeria,1
,,,Valerie,2
,,,Vanessa,9
,,,Vanni,1
,,,Vanya,1
,,,Vasemaca,1
,,,Vasiliki,3
,,,Veera,1
,,,Verity,7
,,,Veronica,2
,,,Veronika,2
,,,Vhairi,2
,,,Vicki,1
,,,Vicky,1
,,,Victoria,43
,,,Victoria-Leigh,1
,,,Viki,1
,,,Vikki,3
,,,Viktoria,1
,,,Violet,9
,,,Virginia,1
,,,Virginie,1
,,,Vivian,1
,,,VJay,1
,,,Wanessa,1
,,,Wang,1
,,,Wardah,1
,,,Wen,1
,,,Wendy,2
,,,Weronika,2
,,,Wezi,1
,,,Wiktoria,5
,,,Wiktorja,1
,,,Wilhelmina,1
,,,Willa,1
,,,Willow,13
,,,Windsor,1
,,,Wing,2
,,,Wing-Yee,1
,,,Winnifred,1
,,,Witney,1
,,,Wren,1
,,,Wu,1
,,,Xaniamh,1
,,,Xanthe,1
,,,Xanthia,1
,,,Xin,3
,,,Xiong,1
,,,Xsara-Louise,1
,,,Xue,1
,,,Yana,1
,,,Yangxi,1
,,,Yaris,1
,,,Yasemin,1
,,,Yasmeen,2
,,,Yasmin,13
,,,Yasmine,9
,,,Yazmin,1
,,,Yelena,1
,,,Yingzi,1
,,,Yi-Qing,1
,,,Yishuka,1
,,,Yi-Xuan,1
,,,Yolanda,1
,,,Yolwandle,1
,,,Youer,1
,,,Yu,2
,,,Yusra,2
,,,Yutong,1
,,,Yva,1
,,,Zaheerah,1
,,,Zahide,1
,,,Zahira,1
,,,Zahra,12
,,,Zahraa,1
,,,Zaina,2
,,,Zainab,10
,,,Zainib,1
,,,Zakiyya,1
,,,Zalfa,1
,,,Zanab,1
,,,Zara,85
,,,Zarah,7
,,,Zaya,1
,,,Zaynab,1
,,,Zaynah,4
,,,Zeenat,3
,,,Zehra,1
,,,Zeinab,1
,,,Zella,1
,,,Zena,2
,,,Zenab,1
,,,Zenah,1
,,,Zenub,1
,,,Zeynep,1
,,,Zhen,1
,,,Zhi,2
,,,Zi,1
,,,Zian,1
,,,Zinto,1
,,,Zita,1
,,,Zoe,142
,,,Zoe-Jane,2
,,,Zoey,4
,,,Zofia,4
,,,Zoha,3
,,,Zohra,1
,,,Zosia,1
,,,Zoya,7
,,,Zuhrah,1
,,,Zulaikha,1
,,,Zunaira,1
,,,Zunairah,2
,,,Zunera,1
,,,Zuzanna,15
,,,Zuzia,1
,,,Zuzu,1
